,EDAD,GENERO,RESIDENCIA,NV_ESTUDIO,ESTUDIO_PREV,TRACK_DH,AVG_DH,MINUTES_DH,EXPERIENCIA,DIAS_EMP
5696,39.0,MASCULINO,BRAZIL,TERTIARY,ENGINEERING,EJECUTIVO,3.2,4312.7,22.6,92.0
5697,28.0,MASCULINO,ARGENTINA,POST_GRADUATE,COMMERCIAL,EJECUTIVO,3.7,4706.6,6.9,85.0
5698,39.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.6,4628.4,23.2,88.0
5699,34.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.8,,16.1,96.0
5700,32.0,,,UNIVERSITARY,ENGINEERING,EJECUTIVO,3.1,4103.6,12.8,86.0
5701,32.0,MASCULINO,ARGENTINA,,ENGINEERING,DATA,3.0,3907.5,12.8,89.0
5702,37.0,MASCULINO,,TERTIARY,COMMERCIAL,DATA,3.3,4495.8,21.7,94.0
5703,,,ARGENTINA,POST_GRADUATE,COMMERCIAL,DATA,3.2,4214.3,20.3,86.0
5704,28.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.4,4508.5,8.2,84.0
5705,37.0,MASCULINO,,TERTIARY,COMMERCIAL,PROGRAMACION,,,20.0,93.0
5706,40.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,2.9,3631.0,24.8,91.0
5707,29.0,FEMENINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,,4661.2,7.3,92.0
5708,46.0,MASCULINO,,POST_GRADUATE,ENGINEERING,MARKETING,,5137.1,29.6,91.0
5709,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.8,4668.7,9.8,83.0
5710,,,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.3,4370.0,11.9,83.0
5711,30.0,FEMENINO,ARGENTINA,UNIVERSITARY,,DATA,4.1,4727.4,,95.0
5712,35.0,,ARGENTINA,POST_GRADUATE,,PROGRAMACION,3.4,4528.0,18.6,85.0
5713,34.0,FEMENINO,ARGENTINA,UNIVERSITARY,,DATA,3.6,4723.2,16.6,97.0
5714,33.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.7,4685.1,14.9,94.0
5715,35.0,MASCULINO,BRAZIL,UNIVERSITARY,,DATA,,4753.9,17.8,87.0
5716,36.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,DATA,3.4,,20.2,89.0
5717,,,,UNIVERSITARY,COMMERCIAL,,3.5,4526.9,,92.0
5718,,MASCULINO,ARGENTINA,TERTIARY,,DATA,3.7,4608.5,1.8,84.0
5719,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,4.4,5388.4,19.8,87.0
5720,36.0,MASCULINO,BRAZIL,UNIVERSITARY,COMMERCIAL,DATA,3.3,4371.9,19.1,89.0
5721,38.0,FEMENINO,BRAZIL,TERTIARY,ENGINEERING,PROGRAMACION,2.6,2473.0,22.5,102.0
5722,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.6,4571.9,11.0,82.0
5723,39.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,,4066.7,,89.0
5724,30.0,,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.5,4603.5,10.5,92.0
5725,32.0,MASCULINO,BRAZIL,,COMMERCIAL,DATA,3.8,4714.1,13.1,84.0
5726,34.0,MASCULINO,,UNIVERSITARY,ENGINEERING,PROGRAMACION,4.2,4904.2,,86.0
5727,32.0,MASCULINO,ARGENTINA,TERTIARY,,EJECUTIVO,3.7,,13.5,87.0
5728,40.0,MASCULINO,MEXICO,POST_GRADUATE,,,3.4,4612.6,,90.0
5729,42.0,MASCULINO,,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.0,3837.7,26.6,92.0
5730,32.0,MASCULINO,MEXICO,UNIVERSITARY,DEVELOPMENT,DATA,4.0,4746.9,12.0,86.0
5731,33.0,,ARGENTINA,POST_GRADUATE,ENGINEERING,,4.4,5328.1,13.3,83.0
5732,38.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.7,4700.0,,88.0
5733,36.0,MASCULINO,BRAZIL,POST_GRADUATE,,,2.9,,20.3,88.0
5734,34.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,DATA,3.4,4589.5,15.0,88.0
5735,,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,EJECUTIVO,3.7,,15.2,85.0
5736,42.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,,4297.9,27.5,90.0
5737,25.0,MASCULINO,ARGENTINA,POST_GRADUATE,,MARKETING,3.3,4442.0,2.8,87.0
5738,43.0,MASCULINO,MEXICO,UNIVERSITARY,,DATA,3.8,,28.7,92.0
5739,27.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,,4.2,,6.5,84.0
5740,,,ARGENTINA,POST_GRADUATE,COMMERCIAL,,3.9,4676.4,4.4,84.0
5741,34.0,MASCULINO,,TERTIARY,DEVELOPMENT,PROGRAMACION,3.3,,16.6,89.0
5742,,MASCULINO,,,COMMERCIAL,PROGRAMACION,3.6,4639.4,11.8,86.0
5743,35.0,MASCULINO,BRAZIL,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.4,4445.4,17.1,87.0
5744,38.0,MASCULINO,MEXICO,,COMMERCIAL,PROGRAMACION,3.6,4662.2,22.3,93.0
5745,35.0,MASCULINO,ARGENTINA,POST_GRADUATE,,EJECUTIVO,,,16.3,88.0
5746,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,3.3,,21.9,88.0
5747,36.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,2.8,3258.6,19.4,99.0
5748,36.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.3,4449.4,19.0,98.0
5749,42.0,MASCULINO,,TERTIARY,ENGINEERING,,3.3,4526.8,27.4,95.0
5750,,FEMENINO,ARGENTINA,TERTIARY,BUSINESS,DATA,3.7,4658.6,27.7,107.0
5751,37.0,FEMENINO,MEXICO,POST_GRADUATE,MARKETING,DATA,4.1,4779.6,,102.0
5752,40.0,,BRAZIL,UNIVERSITARY,ENGINEERING,EJECUTIVO,3.2,4274.1,26.7,88.0
5753,,FEMENINO,,POST_GRADUATE,,DATA,3.0,3780.0,14.1,96.0
5754,34.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,2.8,3185.3,16.5,89.0
5755,31.0,MASCULINO,BRAZIL,TERTIARY,COMMERCIAL,PROGRAMACION,4.1,4803.0,10.6,86.0
5756,30.0,MASCULINO,BRAZIL,UNIVERSITARY,,DATA,3.1,4027.6,8.6,84.0
5757,42.0,MASCULINO,,POST_GRADUATE,,,3.2,4373.1,29.1,92.0
5758,35.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.5,4553.5,18.2,97.0
5759,30.0,,MEXICO,POST_GRADUATE,COMMERCIAL,EJECUTIVO,3.2,4292.8,10.0,83.0
5760,28.0,MASCULINO,,TERTIARY,,MARKETING,2.8,3264.7,6.7,88.0
5761,42.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,,5295.2,26.6,90.0
5762,43.0,MASCULINO,MEXICO,TERTIARY,COMMERCIAL,MARKETING,3.5,4613.1,29.0,96.0
5763,33.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,2.7,2887.6,15.7,87.0
5764,35.0,FEMENINO,,UNIVERSITARY,BUSINESS,DATA,3.6,4624.5,18.6,100.0
5765,32.0,MASCULINO,BRAZIL,POST_GRADUATE,ENGINEERING,PROGRAMACION,2.7,2948.5,13.5,86.0
5766,,MASCULINO,BRAZIL,TERTIARY,COMMERCIAL,,3.7,4592.5,21.8,95.0
5767,30.0,,BRAZIL,TERTIARY,ENGINEERING,MARKETING,3.4,4464.2,9.6,96.0
5768,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,4.0,4717.2,10.0,84.0
5769,38.0,FEMENINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.5,4588.7,22.5,100.0
5770,34.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.7,4609.5,15.3,84.0
5771,27.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.0,3813.9,4.9,86.0
5772,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,MARKETING,3.2,4304.0,12.2,83.0
5773,33.0,MASCULINO,ARGENTINA,POST_GRADUATE,DEVELOPMENT,PROGRAMACION,3.7,4649.4,14.7,86.0
5774,38.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.2,4239.6,,92.0
5775,34.0,MASCULINO,BRAZIL,UNIVERSITARY,,DATA,3.2,4224.1,16.9,88.0
5776,34.0,MASCULINO,MEXICO,,ENGINEERING,,4.2,4981.6,17.4,89.0
5777,29.0,MASCULINO,,UNIVERSITARY,ENGINEERING,DATA,3.8,,8.3,83.0
5778,36.0,FEMENINO,ARGENTINA,TERTIARY,,PROGRAMACION,,3906.0,17.8,103.0
5779,28.0,MASCULINO,MEXICO,TERTIARY,ENGINEERING,DATA,2.6,,7.9,87.0
5780,29.0,MASCULINO,ARGENTINA,,ENGINEERING,EJECUTIVO,,4815.8,,86.0
5781,28.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,,4010.8,8.0,95.0
5782,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.4,4545.1,19.3,88.0
5783,25.0,MASCULINO,ARGENTINA,,COMMERCIAL,PROGRAMACION,,3967.1,,83.0
5784,31.0,FEMENINO,ARGENTINA,POST_GRADUATE,ENGINEERING,PROGRAMACION,4.1,,10.8,93.0
5785,,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.6,,17.2,88.0
5786,28.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,,4533.6,,87.0
5787,30.0,,ARGENTINA,TERTIARY,ENGINEERING,MARKETING,4.2,4957.7,,86.0
5788,28.0,MASCULINO,,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.5,4596.8,6.9,86.0
5789,33.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.5,,14.1,98.0
5790,36.0,FEMENINO,BRAZIL,,ENGINEERING,DATA,3.4,4477.9,18.8,96.0
5791,,,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.4,4527.4,0.3,84.0
5792,38.0,MASCULINO,ARGENTINA,,ENGINEERING,EJECUTIVO,3.8,4733.3,22.5,87.0
5793,32.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.5,4672.2,13.7,94.0
5794,25.0,MASCULINO,MEXICO,UNIVERSITARY,BUSINESS,DATA,2.9,3557.6,3.9,85.0
5795,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,MARKETING,,4772.8,17.2,87.0
5796,42.0,MASCULINO,ARGENTINA,UNIVERSITARY,,EJECUTIVO,,4491.7,27.9,94.0
5797,42.0,FEMENINO,MEXICO,UNIVERSITARY,DEVELOPMENT,EJECUTIVO,3.3,,25.5,103.0
5798,34.0,MASCULINO,BRAZIL,TERTIARY,ENGINEERING,DATA,3.5,4635.6,16.2,86.0
5799,31.0,MASCULINO,MEXICO,TERTIARY,,EJECUTIVO,4.3,5152.3,11.0,87.0
5800,38.0,FEMENINO,ARGENTINA,UNIVERSITARY,,DATA,3.1,4034.7,22.9,98.0
5801,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,,3650.5,9.5,87.0
5802,,MASCULINO,,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.2,4347.9,15.2,86.0
5803,35.0,MASCULINO,BRAZIL,UNIVERSITARY,,PROGRAMACION,,4588.7,18.5,85.0
5804,26.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.7,4628.0,5.2,93.0
5805,,FEMENINO,ARGENTINA,POST_GRADUATE,MARKETING,PROGRAMACION,3.6,4631.0,18.5,103.0
5806,38.0,MASCULINO,ARGENTINA,,DEVELOPMENT,DATA,3.5,4676.0,,93.0
5807,45.0,MASCULINO,MEXICO,,DEVELOPMENT,PROGRAMACION,3.6,4570.6,29.1,97.0
5808,41.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,EJECUTIVO,3.9,,,102.0
5809,33.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.6,4561.0,,82.0
5810,43.0,MASCULINO,ARGENTINA,TERTIARY,,PROGRAMACION,3.3,,26.5,94.0
5811,38.0,MASCULINO,BRAZIL,TERTIARY,DEVELOPMENT,PROGRAMACION,3.4,4565.6,22.7,92.0
5812,,MASCULINO,ARGENTINA,,ENGINEERING,DATA,3.4,4551.9,18.9,87.0
5813,,MASCULINO,ARGENTINA,TERTIARY,DEVELOPMENT,PROGRAMACION,,,11.8,88.0
5814,42.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,2.6,2511.0,,94.0
5815,33.0,MASCULINO,MEXICO,TERTIARY,,PROGRAMACION,2.7,2902.3,14.7,90.0
5816,29.0,,ARGENTINA,,ENGINEERING,PROGRAMACION,3.0,3834.0,8.6,84.0
5817,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,3.3,4368.2,12.0,85.0
5818,42.0,MASCULINO,BRAZIL,POST_GRADUATE,ENGINEERING,PROGRAMACION,,4683.0,28.6,90.0
5819,39.0,MASCULINO,ARGENTINA,UNIVERSITARY,,,3.9,4727.4,24.6,90.0
5820,39.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,EJECUTIVO,3.6,,24.3,91.0
5821,32.0,FEMENINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,,4069.4,13.5,94.0
5822,,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.7,4582.1,25.1,88.0
5823,36.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,MARKETING,3.1,4160.2,19.1,99.0
5824,26.0,MASCULINO,ARGENTINA,,ENGINEERING,DATA,4.1,4747.7,4.7,85.0
5825,23.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.0,3832.3,0.9,84.0
5826,43.0,MASCULINO,ARGENTINA,POST_GRADUATE,COMMERCIAL,PROGRAMACION,4.1,4807.5,,91.0
5827,,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.3,4459.4,11.5,88.0
5828,47.0,MASCULINO,,UNIVERSITARY,ENGINEERING,DATA,,,30.1,93.0
5829,38.0,MASCULINO,ARGENTINA,POST_GRADUATE,,,4.1,4729.3,22.3,87.0
5830,37.0,MASCULINO,ARGENTINA,TERTIARY,BUSINESS,PROGRAMACION,3.3,4377.0,22.1,93.0
5831,29.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,,4236.5,7.2,84.0
5832,32.0,MASCULINO,BRAZIL,TERTIARY,ENGINEERING,,3.8,4743.6,13.1,87.0
5833,31.0,FEMENINO,BRAZIL,,DEVELOPMENT,DATA,3.2,4335.0,,97.0
5834,34.0,MASCULINO,ARGENTINA,,ENGINEERING,,,4650.1,15.7,84.0
5835,26.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.4,4617.2,4.9,81.0
5836,39.0,FEMENINO,ARGENTINA,UNIVERSITARY,,EJECUTIVO,3.4,4550.1,24.1,99.0
5837,26.0,MASCULINO,BRAZIL,POST_GRADUATE,COMMERCIAL,MARKETING,3.6,4622.9,6.1,80.0
5838,38.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,4.1,4753.5,23.2,98.0
5839,32.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.3,,14.0,85.0
5840,31.0,FEMENINO,MEXICO,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.4,4591.3,10.0,97.0
5841,28.0,MASCULINO,,UNIVERSITARY,,PROGRAMACION,3.6,4716.3,6.4,84.0
5842,31.0,MASCULINO,,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.2,4390.6,11.7,83.0
5843,30.0,MASCULINO,ARGENTINA,TERTIARY,,EJECUTIVO,4.0,4696.5,10.3,86.0
5844,36.0,,,TERTIARY,COMMERCIAL,PROGRAMACION,4.2,4840.0,19.8,92.0
5845,30.0,FEMENINO,MEXICO,UNIVERSITARY,,,3.7,,,97.0
5846,33.0,MASCULINO,,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.6,,,86.0
5847,31.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.5,4634.6,12.2,94.0
5848,28.0,,MEXICO,POST_GRADUATE,ENGINEERING,DATA,3.5,4630.1,,84.0
5849,34.0,MASCULINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,DATA,3.3,4463.1,16.6,85.0
5850,,FEMENINO,,TERTIARY,COMMERCIAL,MARKETING,2.7,2933.0,25.5,104.0
5851,33.0,,ARGENTINA,TERTIARY,ENGINEERING,EJECUTIVO,3.6,4690.7,13.4,85.0
5852,45.0,MASCULINO,,UNIVERSITARY,COMMERCIAL,DATA,3.9,4586.3,29.3,93.0
5853,,FEMENINO,MEXICO,UNIVERSITARY,,,4.2,4917.6,20.2,97.0
5854,36.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,,3.7,4665.9,20.0,89.0
5855,35.0,MASCULINO,MEXICO,TERTIARY,,PROGRAMACION,3.9,4658.6,19.7,91.0
5856,33.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.9,4667.1,16.4,86.0
5857,36.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.7,4590.5,19.0,88.0
5858,40.0,FEMENINO,,UNIVERSITARY,DEVELOPMENT,MARKETING,4.2,4837.9,24.4,100.0
5859,34.0,FEMENINO,,TERTIARY,DEVELOPMENT,,3.8,4603.5,15.8,99.0
5860,32.0,MASCULINO,ARGENTINA,,ENGINEERING,EJECUTIVO,4.0,4786.7,12.2,85.0
5861,28.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,,3.4,4615.9,6.5,95.0
5862,33.0,MASCULINO,ARGENTINA,,COMMERCIAL,MARKETING,,4659.8,,89.0
5863,39.0,MASCULINO,ARGENTINA,POST_GRADUATE,COMMERCIAL,,3.8,4570.1,23.2,91.0
5864,40.0,,,UNIVERSITARY,COMMERCIAL,,4.2,4871.8,25.9,92.0
5865,37.0,,BRAZIL,TERTIARY,COMMERCIAL,PROGRAMACION,,4628.6,20.9,93.0
5866,30.0,FEMENINO,ARGENTINA,POST_GRADUATE,DEVELOPMENT,PROGRAMACION,3.0,3909.1,11.0,95.0
5867,33.0,,ARGENTINA,TERTIARY,COMMERCIAL,PROGRAMACION,3.7,4591.2,14.8,101.0
5868,32.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,,,,86.0
5869,32.0,,BRAZIL,,COMMERCIAL,DATA,3.5,4696.6,13.2,95.0
5870,27.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.9,4652.3,5.5,82.0
5871,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.6,4660.6,13.2,84.0
5872,21.0,FEMENINO,,UNIVERSITARY,COMMERCIAL,,,3876.7,0.8,94.0
5873,33.0,MASCULINO,,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.7,4725.8,15.0,86.0
5874,38.0,MASCULINO,ARGENTINA,UNIVERSITARY,,MARKETING,4.0,4654.9,23.4,91.0
5875,38.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.5,4622.2,21.5,89.0
5876,30.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.5,4547.4,10.1,83.0
5877,35.0,MASCULINO,ARGENTINA,,ENGINEERING,,3.2,4283.9,17.2,87.0
5878,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.4,4553.8,16.3,88.0
5879,30.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.7,4739.8,10.7,93.0
5880,38.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,,4671.5,22.2,89.0
5881,33.0,MASCULINO,BRAZIL,,ENGINEERING,DATA,3.5,4606.4,,85.0
5882,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,3.6,4620.1,21.0,86.0
5883,30.0,FEMENINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,3.5,4658.7,11.5,95.0
5884,,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,2.7,2942.8,16.1,89.0
5885,26.0,FEMENINO,BRAZIL,UNIVERSITARY,,DATA,3.2,4368.8,3.9,94.0
5886,31.0,MASCULINO,MEXICO,UNIVERSITARY,DEVELOPMENT,EJECUTIVO,3.4,,,88.0
5887,36.0,MASCULINO,,,ENGINEERING,EJECUTIVO,4.2,4867.6,18.0,87.0
5888,30.0,MASCULINO,MEXICO,POST_GRADUATE,ENGINEERING,DATA,3.3,4475.1,8.4,83.0
5889,30.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,,4664.4,10.3,83.0
5890,31.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,PROGRAMACION,3.2,4248.7,12.3,86.0
5891,30.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,EJECUTIVO,3.5,4543.5,10.8,83.0
5892,31.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.6,4621.5,,89.0
5893,30.0,MASCULINO,BRAZIL,TERTIARY,ENGINEERING,DATA,3.5,4564.8,10.6,88.0
5894,36.0,MASCULINO,ARGENTINA,,ENGINEERING,,4.0,4817.5,20.3,90.0
5895,42.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.8,4687.8,27.4,90.0
5896,30.0,MASCULINO,MEXICO,,,PROGRAMACION,4.0,4783.9,,85.0
5897,29.0,FEMENINO,BRAZIL,TERTIARY,DEVELOPMENT,DATA,3.3,4483.1,,100.0
5898,,MASCULINO,MEXICO,,ENGINEERING,DATA,4.0,4774.5,28.3,91.0
5899,,MASCULINO,ARGENTINA,,ENGINEERING,PROGRAMACION,,4625.2,12.3,85.0
5900,32.0,,BRAZIL,TERTIARY,ENGINEERING,MARKETING,,4677.6,12.4,88.0
5901,31.0,MASCULINO,,UNIVERSITARY,ENGINEERING,DATA,3.6,4528.9,11.2,85.0
5902,34.0,MASCULINO,ARGENTINA,,,EJECUTIVO,,4498.3,17.0,88.0
5903,41.0,FEMENINO,ARGENTINA,TERTIARY,,MARKETING,4.0,4790.0,,107.0
5904,35.0,FEMENINO,,POST_GRADUATE,ENGINEERING,PROGRAMACION,3.3,4493.1,,93.0
5905,37.0,MASCULINO,BRAZIL,UNIVERSITARY,COMMERCIAL,,3.2,4345.0,,87.0
5906,36.0,,,TERTIARY,,PROGRAMACION,,5138.1,18.7,91.0
5907,36.0,FEMENINO,,POST_GRADUATE,COMMERCIAL,PROGRAMACION,,4766.8,,97.0
5908,35.0,MASCULINO,,,ENGINEERING,DATA,4.2,4946.8,17.6,85.0
5909,34.0,MASCULINO,MEXICO,TERTIARY,ENGINEERING,MARKETING,,2964.0,16.2,90.0
5910,29.0,FEMENINO,BRAZIL,UNIVERSITARY,,PROGRAMACION,4.1,4780.2,,96.0
5911,,MASCULINO,ARGENTINA,,ENGINEERING,PROGRAMACION,4.9,7466.5,15.8,86.0
5912,30.0,FEMENINO,,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,,4559.1,9.2,96.0
5913,43.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,MARKETING,3.5,4614.5,28.7,94.0
5914,,MASCULINO,ARGENTINA,,COMMERCIAL,,3.6,4687.5,11.7,88.0
5915,29.0,FEMENINO,MEXICO,POST_GRADUATE,ENGINEERING,DATA,3.1,,8.5,92.0
5916,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.0,3880.3,,85.0
5917,,MASCULINO,ARGENTINA,POST_GRADUATE,,PROGRAMACION,3.7,,28.4,93.0
5918,37.0,FEMENINO,ARGENTINA,TERTIARY,,PROGRAMACION,3.6,4654.9,20.1,98.0
5919,29.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,EJECUTIVO,4.1,4771.8,7.7,81.0
5920,45.0,,MEXICO,UNIVERSITARY,COMMERCIAL,,2.9,3613.5,29.2,91.0
5921,,MASCULINO,,UNIVERSITARY,ENGINEERING,DATA,,4635.4,13.7,86.0
5922,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.8,4611.0,,85.0
5923,43.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.6,4561.3,27.5,91.0
5924,36.0,MASCULINO,ARGENTINA,,ENGINEERING,DATA,,,19.1,87.0
5925,31.0,FEMENINO,BRAZIL,TERTIARY,ENGINEERING,PROGRAMACION,,4425.7,11.1,97.0
5926,35.0,MASCULINO,ARGENTINA,,COMMERCIAL,PROGRAMACION,,4514.0,17.8,89.0
5927,39.0,,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.7,4605.4,23.9,89.0
5928,27.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.9,4653.7,,83.0
5929,,FEMENINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,DATA,3.2,4261.0,11.1,97.0
5930,36.0,FEMENINO,,,ENGINEERING,DATA,3.4,4438.1,19.2,97.0
5931,35.0,FEMENINO,ARGENTINA,TERTIARY,BUSINESS,PROGRAMACION,3.3,4441.1,17.9,103.0
5932,46.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.4,4482.6,30.3,96.0
5933,32.0,FEMENINO,,,,DATA,4.2,5002.9,13.9,94.0
5934,25.0,MASCULINO,MEXICO,TERTIARY,,PROGRAMACION,3.9,4595.1,2.6,85.0
5935,41.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,2.8,3196.9,24.7,89.0
5936,,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.5,4518.6,28.3,103.0
5937,,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,3.4,,11.9,87.0
5938,32.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,PROGRAMACION,3.4,,12.3,88.0
5939,30.0,,,,ENGINEERING,EJECUTIVO,,,8.5,86.0
5940,25.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,,4883.2,3.6,94.0
5941,44.0,FEMENINO,BRAZIL,UNIVERSITARY,,EJECUTIVO,2.9,3515.3,29.5,103.0
5942,30.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,DATA,3.1,4061.2,9.9,86.0
5943,31.0,FEMENINO,MEXICO,,ENGINEERING,MARKETING,3.8,4724.6,,93.0
5944,34.0,MASCULINO,,UNIVERSITARY,MARKETING,PROGRAMACION,4.0,4645.1,16.9,90.0
